object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of dividing,Probability of normal,Probability of bad segmentations,Convexity,Object Area,Number of Defects,Skewness of Defect Area,Mean Defect Displacement,Kurtosis of Defect Area,Mean Defect Area,Convex Hull Area,Variance of Defect Area,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Maximum intensity,Size in pixels,Variance of Intensity,Radii of the object_0,Radii of the object_1,Total Intensity,Kurtosis of Intensity,Histogram of Intensity_0,Histogram of Intensity_1,Histogram of Intensity_2,Histogram of Intensity_3,Histogram of Intensity_4,Histogram of Intensity_5,Histogram of Intensity_6,Histogram of Intensity_7,Histogram of Intensity_8,Histogram of Intensity_9,Histogram of Intensity_10,Histogram of Intensity_11,Histogram of Intensity_12,Histogram of Intensity_13,Histogram of Intensity_14,Histogram of Intensity_15,Histogram of Intensity_16,Histogram of Intensity_17,Histogram of Intensity_18,Histogram of Intensity_19,Histogram of Intensity_20,Histogram of Intensity_21,Histogram of Intensity_22,Histogram of Intensity_23,Histogram of Intensity_24,Histogram of Intensity_25,Histogram of Intensity_26,Histogram of Intensity_27,Histogram of Intensity_28,Histogram of Intensity_29,Histogram of Intensity_30,Histogram of Intensity_31,Histogram of Intensity_32,Histogram of Intensity_33,Histogram of Intensity_34,Histogram of Intensity_35,Histogram of Intensity_36,Histogram of Intensity_37,Histogram of Intensity_38,Histogram of Intensity_39,Histogram of Intensity_40,Histogram of Intensity_41,Histogram of Intensity_42,Histogram of Intensity_43,Histogram of Intensity_44,Histogram of Intensity_45,Histogram of Intensity_46,Histogram of Intensity_47,Histogram of Intensity_48,Histogram of Intensity_49,Histogram of Intensity_50,Histogram of Intensity_51,Histogram of Intensity_52,Histogram of Intensity_53,Histogram of Intensity_54,Histogram of Intensity_55,Histogram of Intensity_56,Histogram of Intensity_57,Histogram of Intensity_58,Histogram of Intensity_59,Histogram of Intensity_60,Histogram of Intensity_61,Histogram of Intensity_62,Histogram of Intensity_63,Mean Intensity,Skewness of Intensity,Quantiles of Intensity_0,Quantiles of Intensity_1,Quantiles of Intensity_2,Quantiles of Intensity_3,Quantiles of Intensity_4,Quantiles of Intensity_5,Quantiles of Intensity_6,Minimum intensity,Maximum intensity in neighborhood,Variance of Intensity in neighborhood,Total Intensity in neighborhood,Kurtosis of Intensity in neighborhood,Histogram of Intensity in neighborhood_0,Histogram of Intensity in neighborhood_1,Histogram of Intensity in neighborhood_2,Histogram of Intensity in neighborhood_3,Histogram of Intensity in neighborhood_4,Histogram of Intensity in neighborhood_5,Histogram of Intensity in neighborhood_6,Histogram of Intensity in neighborhood_7,Histogram of Intensity in neighborhood_8,Histogram of Intensity in neighborhood_9,Histogram of Intensity in neighborhood_10,Histogram of Intensity in neighborhood_11,Histogram of Intensity in neighborhood_12,Histogram of Intensity in neighborhood_13,Histogram of Intensity in neighborhood_14,Histogram of Intensity in neighborhood_15,Histogram of Intensity in neighborhood_16,Histogram of Intensity in neighborhood_17,Histogram of Intensity in neighborhood_18,Histogram of Intensity in neighborhood_19,Histogram of Intensity in neighborhood_20,Histogram of Intensity in neighborhood_21,Histogram of Intensity in neighborhood_22,Histogram of Intensity in neighborhood_23,Histogram of Intensity in neighborhood_24,Histogram of Intensity in neighborhood_25,Histogram of Intensity in neighborhood_26,Histogram of Intensity in neighborhood_27,Histogram of Intensity in neighborhood_28,Histogram of Intensity in neighborhood_29,Histogram of Intensity in neighborhood_30,Histogram of Intensity in neighborhood_31,Histogram of Intensity in neighborhood_32,Histogram of Intensity in neighborhood_33,Histogram of Intensity in neighborhood_34,Histogram of Intensity in neighborhood_35,Histogram of Intensity in neighborhood_36,Histogram of Intensity in neighborhood_37,Histogram of Intensity in neighborhood_38,Histogram of Intensity in neighborhood_39,Histogram of Intensity in neighborhood_40,Histogram of Intensity in neighborhood_41,Histogram of Intensity in neighborhood_42,Histogram of Intensity in neighborhood_43,Histogram of Intensity in neighborhood_44,Histogram of Intensity in neighborhood_45,Histogram of Intensity in neighborhood_46,Histogram of Intensity in neighborhood_47,Histogram of Intensity in neighborhood_48,Histogram of Intensity in neighborhood_49,Histogram of Intensity in neighborhood_50,Histogram of Intensity in neighborhood_51,Histogram of Intensity in neighborhood_52,Histogram of Intensity in neighborhood_53,Histogram of Intensity in neighborhood_54,Histogram of Intensity in neighborhood_55,Histogram of Intensity in neighborhood_56,Histogram of Intensity in neighborhood_57,Histogram of Intensity in neighborhood_58,Histogram of Intensity in neighborhood_59,Histogram of Intensity in neighborhood_60,Histogram of Intensity in neighborhood_61,Histogram of Intensity in neighborhood_62,Histogram of Intensity in neighborhood_63,Mean Intensity in neighborhood,Skewness of Intensity in neighborhood,Minimum intensity in neighborhood,Length of the Skeleton,Number of Branches,Diameter,Euclidean Diameter,Average Branch Length,Number of Holes,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
345,0,346,0,normal,0.04,0.85,0.11,0.79532164,272.0,4.0,-1.4634846,10.012718,2.1203008,17.5,342.0,44.333332,0.40250495,-0.9154178,0.9154178,0.40250495,315.0,272.0,261.6172,4.9690495,4.3870425,74711.0,-0.6568612,0.0,0.0,6.0,85.0,132.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.6728,-0.15977813,234.0,249.12276,260.51526,275.02878,287.25555,301.45123,315.0,234.0,383.0,3737.4585,681782.0,0.9842639,162.0,1373.0,1093.0,283.0,95.0,76.0,61.0,37.0,41.0,53.0,33.0,30.0,25.0,34.0,23.0,22.0,39.0,22.0,30.0,33.0,12.0,23.0,27.0,29.0,29.0,19.0,23.0,27.0,34.0,24.0,26.0,34.0,45.0,28.0,30.0,47.0,46.0,40.0,41.0,46.0,37.0,55.0,44.0,35.0,28.0,12.0,19.0,12.0,11.0,5.0,6.0,6.0,7.0,3.0,6.0,7.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,151.37256,1.5345339,107.0,110.325905,17.0,22.31371,13.0,6.489759,0.0,815.0,634.0,833.0,653.0,823.6066,643.14703
346,0,347,0,normal,0.0,0.98,0.02,0.73391306,422.0,4.0,0.24760002,12.528345,-2.2862327,38.25,575.0,436.91666,0.59782684,-0.80162525,0.80162525,0.59782684,498.0,422.0,2290.0198,6.5523214,5.1333947,149458.0,0.18964854,0.0,0.0,3.0,11.0,23.0,50.0,65.0,95.0,81.0,39.0,28.0,15.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.16586,0.2545326,231.0,293.14026,321.1614,352.88092,382.2397,420.19376,498.0,231.0,501.0,6327.6665,786801.0,1.8607316,663.0,2293.0,460.0,126.0,88.0,43.0,46.0,49.0,50.0,45.0,40.0,20.0,24.0,19.0,19.0,15.0,9.0,18.0,14.0,16.0,15.0,24.0,12.0,19.0,19.0,18.0,29.0,40.0,48.0,41.0,49.0,45.0,42.0,56.0,59.0,58.0,53.0,32.0,34.0,26.0,34.0,15.0,15.0,15.0,16.0,11.0,5.0,10.0,9.0,4.0,5.0,8.0,5.0,1.0,6.0,3.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,158.94969,1.7796926,108.0,172.58073,20.0,27.556349,24.41311,8.629037,0.0,385.0,636.0,408.0,661.0,395.95734,647.4621
347,0,348,0,dividing,0.66,0.33,0.01,0.6134454,219.0,4.0,1.728361,9.373383,2.9191217,34.5,357.0,73.0,-0.26224107,-0.9650024,0.9650024,-0.26224107,1487.0,219.0,101463.625,4.720331,3.9931755,157707.0,-0.76137775,0.0,0.0,0.0,5.0,1.0,5.0,6.0,5.0,10.0,7.0,9.0,8.0,9.0,7.0,9.0,6.0,6.0,6.0,5.0,5.0,5.0,3.0,6.0,3.0,6.0,3.0,5.0,2.0,7.0,3.0,2.0,6.0,5.0,2.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,3.0,0.0,3.0,5.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.1233,0.5557484,250.0,361.4003,453.104,649.0609,951.6742,1232.9265,1487.0,250.0,415.0,482.23907,528147.0,72.29309,515.0,3293.0,360.0,83.0,44.0,30.0,31.0,16.0,12.0,8.0,11.0,8.0,7.0,7.0,7.0,11.0,6.0,3.0,5.0,3.0,5.0,1.0,3.0,2.0,2.0,2.0,6.0,1.0,0.0,0.0,3.0,0.0,4.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,116.82084,7.85354,106.0,83.497475,15.0,24.970562,20.880613,5.5664983,0.0,619.0,636.0,636.0,657.0,626.7808,645.3927
348,0,349,0,normal,0.01,0.93,0.06,0.69736844,265.0,4.0,1.8565662,9.666348,3.4837735,28.75,380.0,1196.9166,-0.64635587,-0.76303613,0.76303613,-0.64635587,359.0,265.0,629.30945,5.763625,3.8154793,78706.0,-0.39655113,0.0,0.0,1.0,32.0,76.0,93.0,47.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.00378,0.105871774,240.0,262.11646,277.3213,296.66928,313.5768,332.83826,359.0,240.0,828.0,7743.2275,681315.0,7.245553,674.0,1739.0,385.0,96.0,40.0,36.0,31.0,27.0,33.0,28.0,29.0,29.0,48.0,31.0,46.0,59.0,43.0,57.0,53.0,74.0,63.0,61.0,42.0,29.0,15.0,11.0,9.0,6.0,1.0,1.0,5.0,1.0,4.0,3.0,1.0,2.0,0.0,6.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,177.10294,2.4204783,118.0,103.15433,17.0,25.31371,20.0,6.0679016,0.0,14.0,637.0,33.0,657.0,21.977358,645.3359
349,0,350,0,normal,0.01,0.93,0.06,0.6142857,258.0,4.0,0.43813536,8.968258,-3.4828005,40.5,420.0,1795.0,0.6465825,-0.7628441,0.7628441,0.6465825,369.0,258.0,828.2816,6.507906,3.2904756,77226.0,-0.33329093,0.0,0.0,3.0,35.0,61.0,89.0,43.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.3256,0.15323658,230.0,258.66437,277.24832,298.67224,317.44205,339.4969,369.0,230.0,410.0,5204.896,711847.0,1.2921865,380.0,1908.0,746.0,190.0,99.0,69.0,48.0,33.0,34.0,28.0,25.0,22.0,26.0,18.0,15.0,12.0,20.0,18.0,18.0,13.0,15.0,18.0,14.0,17.0,13.0,24.0,13.0,20.0,21.0,28.0,20.0,23.0,18.0,31.0,23.0,36.0,24.0,22.0,46.0,43.0,40.0,34.0,31.0,54.0,40.0,27.0,30.0,32.0,22.0,22.0,24.0,18.0,18.0,12.0,7.0,12.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,153.68027,1.6737397,107.0,93.91169,15.0,26.970562,24.083189,6.2607794,0.0,476.0,639.0,496.0,660.0,484.83334,649.25195
350,0,351,0,normal,0.0,0.97,0.03,0.7153846,372.0,4.0,0.5390534,11.382791,-2.778606,37.0,520.0,1062.0,0.88843507,-0.45900235,-0.45900235,-0.88843507,411.0,372.0,901.7911,6.9814954,4.259706,120044.0,-0.07976681,0.0,0.0,1.0,9.0,36.0,105.0,113.0,69.0,31.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.6989,0.20593354,242.0,284.87015,301.29584,321.7576,343.30026,363.2531,411.0,242.0,425.0,3734.6755,741269.0,2.5930784,33.0,767.0,1908.0,892.0,205.0,71.0,33.0,29.0,19.0,23.0,20.0,17.0,11.0,13.0,7.0,13.0,14.0,14.0,10.0,8.0,13.0,8.0,10.0,20.0,13.0,23.0,24.0,25.0,19.0,31.0,39.0,36.0,45.0,38.0,44.0,42.0,33.0,33.0,40.0,32.0,22.0,23.0,27.0,23.0,27.0,15.0,10.0,13.0,13.0,8.0,8.0,7.0,5.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,151.71286,2.0035412,111.0,169.7523,23.0,29.556349,24.698177,7.380535,0.0,149.0,642.0,175.0,662.0,162.12903,651.77954
351,0,352,0,normal,0.01,0.87,0.12,0.7222222,260.0,4.0,0.48490587,9.212468,-2.1730945,25.0,360.0,594.0,0.57596725,-0.81747276,0.81747276,0.57596725,323.0,260.0,360.82544,5.7458878,3.625048,71100.0,-0.8089102,0.0,0.0,11.0,90.0,103.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.46155,0.09926074,232.0,247.15886,257.44376,273.62,288.598,303.85764,323.0,232.0,317.0,1714.2465,585942.0,6.87956,83.0,1075.0,1697.0,742.0,102.0,57.0,65.0,31.0,15.0,26.0,22.0,20.0,12.0,20.0,14.0,15.0,22.0,9.0,11.0,9.0,16.0,12.0,11.0,12.0,9.0,18.0,11.0,7.0,11.0,8.0,18.0,9.0,9.0,5.0,14.0,8.0,10.0,13.0,14.0,10.0,12.0,10.0,11.0,13.0,8.0,8.0,13.0,19.0,13.0,13.0,11.0,14.0,15.0,11.0,20.0,6.0,19.0,20.0,5.0,7.0,5.0,2.0,1.0,2.0,129.34702,2.8135653,106.0,106.225395,16.0,24.556349,21.470911,6.639087,0.0,780.0,643.0,798.0,663.0,788.6539,651.8885
352,0,353,0,normal,0.01,0.91,0.08,0.77272725,323.0,4.0,-0.53439236,11.023074,-0.42987978,23.75,418.0,134.25,0.9065287,-0.42214414,-0.42214414,-0.9065287,406.0,323.0,1201.8589,5.684271,4.535263,101233.0,-0.31505674,0.0,0.0,7.0,32.0,37.0,83.0,86.0,57.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.41486,-0.14514507,226.0,261.9681,292.03018,315.0962,337.38168,357.16977,406.0,226.0,393.0,4049.3628,696685.0,2.4282703,252.0,1525.0,1276.0,215.0,108.0,54.0,48.0,42.0,43.0,31.0,26.0,33.0,26.0,26.0,23.0,28.0,20.0,27.0,22.0,27.0,20.0,21.0,28.0,17.0,36.0,16.0,33.0,20.0,23.0,10.0,18.0,29.0,17.0,33.0,25.0,19.0,19.0,30.0,24.0,34.0,26.0,36.0,22.0,21.0,23.0,15.0,28.0,22.0,22.0,16.0,24.0,13.0,6.0,12.0,8.0,11.0,10.0,7.0,3.0,9.0,7.0,2.0,2.0,3.0,149.11922,1.9099287,108.0,137.19595,19.0,25.142136,21.931713,7.22084,0.0,929.0,647.0,951.0,666.0,939.6594,655.6687
353,0,354,0,normal,0.0,0.94,0.06,0.67418545,269.0,4.0,0.7757971,9.276399,-1.6968968,32.5,399.0,1249.6666,-0.6473489,-0.76219386,0.76219386,-0.6473489,388.0,269.0,1573.8961,6.236081,3.4772222,85851.0,-0.7972461,0.0,0.0,10.0,29.0,34.0,34.0,56.0,68.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.1487,-0.46394938,221.0,257.03455,286.65796,326.06152,351.66574,369.19308,388.0,221.0,400.0,3635.3396,682148.0,2.4176307,240.0,1979.0,726.0,201.0,72.0,95.0,43.0,52.0,60.0,39.0,32.0,26.0,40.0,30.0,30.0,24.0,28.0,42.0,24.0,33.0,18.0,26.0,22.0,33.0,22.0,30.0,35.0,25.0,22.0,10.0,32.0,23.0,31.0,40.0,23.0,26.0,31.0,40.0,36.0,38.0,23.0,16.0,20.0,13.0,21.0,14.0,11.0,8.0,7.0,13.0,9.0,16.0,9.0,10.0,9.0,5.0,6.0,2.0,4.0,3.0,1.0,0.0,1.0,1.0,148.26082,1.8757179,108.0,114.053825,19.0,26.556349,23.345236,6.002833,0.0,851.0,651.0,870.0,672.0,860.6208,661.56134
354,0,355,0,normal,0.0,0.86,0.14,0.75661373,429.0,4.0,-1.640026,12.685189,2.8800404,34.5,567.0,332.33334,0.96712774,-0.25429103,-0.25429103,-0.96712774,425.0,429.0,1010.50745,6.904226,5.0133266,127761.0,0.19486797,0.0,0.0,14.0,55.0,123.0,110.0,81.0,33.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.8112,0.38138947,220.0,255.67445,274.3183,295.52664,320.19333,340.3702,425.0,220.0,1414.0,9513.236,790336.0,43.950867,3714.0,349.0,101.0,58.0,44.0,49.0,73.0,84.0,81.0,116.0,117.0,83.0,44.0,13.0,8.0,3.0,2.0,6.0,3.0,4.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,158.0672,5.457984,111.0,162.85281,20.0,30.142136,26.683329,8.142641,0.0,168.0,659.0,195.0,680.0,180.37529,669.3077
355,0,356,0,normal,0.01,0.87,0.12,0.6475,259.0,4.0,-0.14042331,9.209866,-5.140974,35.25,400.0,710.9167,0.96696395,0.25491327,0.25491327,-0.96696395,329.0,259.0,439.88034,6.733987,3.2425497,71986.0,-0.7199578,0.0,0.0,7.0,78.0,94.0,72.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.93823,0.039993938,224.0,248.95415,260.7757,278.17346,295.69894,308.5056,329.0,224.0,406.0,4358.617,717277.0,1.7310516,352.0,1967.0,640.0,190.0,90.0,51.0,58.0,56.0,43.0,44.0,31.0,29.0,42.0,26.0,28.0,32.0,28.0,38.0,33.0,17.0,27.0,30.0,29.0,29.0,33.0,23.0,27.0,28.0,26.0,32.0,26.0,23.0,32.0,19.0,19.0,19.0,15.0,26.0,19.0,28.0,32.0,24.0,29.0,48.0,34.0,33.0,28.0,21.0,26.0,29.0,7.0,16.0,11.0,10.0,8.0,3.0,6.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,153.26431,1.738515,109.0,110.56854,19.0,27.31371,24.33105,5.819397,0.0,909.0,660.0,934.0,676.0,920.9575,667.6139
356,0,357,0,normal,0.0,0.91,0.09,0.7733333,406.0,4.0,0.21257274,12.408258,-2.2988305,29.75,525.0,214.91667,0.9081391,0.41866854,0.41866854,-0.9081391,388.0,406.0,948.2501,6.4140906,5.0522256,124529.0,0.040241297,0.0,2.0,7.0,27.0,84.0,123.0,102.0,47.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.72168,-0.020179551,214.0,268.23724,285.44467,306.68774,328.71667,348.44235,388.0,214.0,516.0,8149.9277,781952.0,2.7954893,739.0,2453.0,430.0,108.0,63.0,47.0,43.0,49.0,69.0,41.0,23.0,17.0,12.0,15.0,17.0,7.0,13.0,13.0,11.0,9.0,11.0,10.0,12.0,7.0,2.0,9.0,10.0,9.0,12.0,15.0,9.0,12.0,5.0,22.0,17.0,20.0,30.0,27.0,37.0,26.0,31.0,50.0,44.0,42.0,43.0,23.0,35.0,33.0,24.0,16.0,14.0,12.0,9.0,12.0,4.0,6.0,7.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,159.51694,2.0762854,109.0,143.53911,17.0,27.970562,23.086792,8.443477,0.0,358.0,661.0,383.0,682.0,369.92612,671.28326
357,0,358,0,normal,0.0,0.87,0.13,0.769821,301.0,4.0,1.6912086,10.485463,3.0802732,22.5,391.0,557.6667,0.2559025,-0.9667026,0.9667026,0.2559025,355.0,301.0,606.2886,5.980371,4.066955,87548.0,-0.45057034,0.0,0.0,1.0,56.0,93.0,97.0,44.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.85715,0.2278436,238.0,255.53653,271.59506,290.79422,309.2067,327.29834,355.0,238.0,467.0,7992.495,825768.0,-0.106452115,748.0,1620.0,331.0,121.0,96.0,68.0,58.0,30.0,43.0,31.0,37.0,22.0,26.0,28.0,25.0,15.0,22.0,24.0,25.0,25.0,27.0,20.0,33.0,24.0,37.0,40.0,22.0,29.0,30.0,31.0,30.0,51.0,46.0,49.0,63.0,50.0,67.0,57.0,63.0,66.0,50.0,56.0,50.0,40.0,39.0,22.0,34.0,19.0,23.0,12.0,17.0,7.0,8.0,9.0,7.0,8.0,7.0,6.0,6.0,1.0,3.0,1.0,3.0,2.0,177.20343,1.1807461,110.0,107.497475,16.0,25.899494,21.023796,6.718592,0.0,456.0,661.0,473.0,684.0,463.3887,673.1495
358,0,359,0,normal,0.4,0.55,0.05,1.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.613782e-15,-1.0,1.0,2.613782e-15,332.0,10.0,562.81,1.4142135,0.5,3017.0,-1.7447143,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.7,0.13830672,275.0,278.91797,284.79492,302.53906,321.0039,327.60156,332.0,275.0,710.0,7375.4756,314981.0,4.2199025,133.0,534.0,241.0,57.0,25.0,25.0,17.0,16.0,15.0,17.0,12.0,16.0,12.0,21.0,29.0,35.0,35.0,51.0,51.0,52.0,55.0,34.0,29.0,29.0,25.0,12.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,196.0056,1.6813581,122.0,1.4142135,1.0,1.4142135,1.4142135,1.4142135,0.0,0.0,662.0,2.0,667.0,0.5,664.0
